user_id,total_spend,purchase_freq,fans_num,follow_num,age,gender,user_level,register_days,label,social_activity,cluster,cluster_name
U00000389,2998.41,8,0,5,21,1,3,666,0.0,5,1,群体B
U00000390,5780.48,5,0,3,20,1,4,297,1.0,3,1,群体B
U00000391,1260.34,2,0,4,31,0,4,695,1.0,4,1,群体B
U00000392,550.63,13,0,4,27,0,3,352,1.0,4,1,群体B
U00000393,3211.27,2,0,7,30,0,2,260,1.0,7,1,群体B
U00000394,3018.86,7,0,3,30,1,3,526,1.0,3,1,群体B
U00000395,2978.77,3,0,43,19,0,7,525,1.0,43,1,群体B
U00000396,261.3,17,0,4,35,1,1,678,0.0,4,1,群体B
U00000397,2231.55,10,0,44,23,0,4,808,0.0,44,1,群体B
U00000398,1775.9,5,0,18,36,1,6,360,1.0,18,1,群体B
U00000399,3252.89,5,0,40,23,1,1,699,0.0,40,1,群体B
U00000400,2930.72,14,0,3,18,0,3,486,1.0,3,1,群体B
U00000401,2228.01,3,1,7,18,1,3,421,1.0,8,1,群体B
U00000402,3215.58,6,0,13,34,0,2,511,0.0,13,1,群体B
U00000403,2749.01,6,0,1,31,0,3,176,0.0,1,1,群体B
U00000404,3409.66,8,1,15,21,1,7,60,1.0,16,1,群体B
U00000405,1040.29,27,0,3,28,1,3,536,1.0,3,0,群体A
U00000406,2716.61,8,2,19,34,0,6,655,0.0,21,1,群体B
U00000407,1327.18,11,2,4,40,1,2,871,0.0,6,1,群体B
U00000408,4941.98,8,0,9,28,0,4,327,0.0,9,1,群体B
U00000409,733.15,5,0,60,29,0,6,220,1.0,60,2,群体C
U00000410,1037.18,24,0,26,25,1,7,370,1.0,26,0,群体A
U00000411,10245.56,8,0,11,27,0,3,897,1.0,11,3,群体D
U00000412,3894.13,31,0,28,31,0,3,475,0.0,28,0,群体A
U00000413,1163.01,6,0,1,18,1,5,1,1.0,1,1,群体B
U00000414,847.51,9,12,8,32,0,5,408,0.0,20,1,群体B
U00000415,1388.26,6,0,39,23,0,3,609,0.0,39,1,群体B
U00000416,2980.76,23,5,4,21,0,3,113,0.0,9,0,群体A
U00000417,4539.37,5,1,15,21,0,3,386,0.0,16,1,群体B
U00000418,1254.52,31,0,12,42,1,4,612,0.0,12,0,群体A
U00000419,892.76,7,0,14,37,0,4,551,0.0,14,1,群体B
U00000420,316.15,11,1,13,20,1,4,793,1.0,14,1,群体B
U00000421,669.37,7,0,5,29,0,5,707,0.0,5,1,群体B
U00000422,1464.36,11,0,13,28,0,4,597,0.0,13,1,群体B
U00000423,4856.86,10,2,9,40,1,1,565,1.0,11,1,群体B
U00000424,3254.9,24,3,23,23,1,3,413,1.0,26,0,群体A
U00000425,8759.23,10,0,15,18,0,5,786,0.0,15,3,群体D
U00000426,4167.79,4,0,31,26,0,2,260,1.0,31,1,群体B
U00000427,4891.65,8,0,84,24,1,4,307,1.0,84,2,群体C
U00000428,1013.1,4,0,1,30,1,2,740,0.0,1,1,群体B
U00000429,3006.8,21,0,2,33,0,4,210,0.0,2,0,群体A
U00000430,1808.89,12,0,11,36,0,5,591,0.0,11,1,群体B
U00000431,7472.95,14,1,24,35,0,4,557,0.0,25,3,群体D
U00000432,3175.0,23,1,11,32,0,7,104,1.0,12,0,群体A
U00000433,1943.17,20,0,20,35,1,6,638,1.0,20,0,群体A
U00000434,1402.82,42,0,21,18,1,3,529,0.0,21,0,群体A
U00000435,190.26,2,0,25,24,0,3,319,0.0,25,1,群体B
U00000436,386.48,10,0,2,27,0,6,247,0.0,2,1,群体B
U00000437,4159.8,17,0,21,30,0,4,490,0.0,21,1,群体B
U00000438,698.14,5,1,20,21,0,1,364,0.0,21,1,群体B
U00000439,3314.11,33,0,25,21,0,4,960,0.0,25,0,群体A
U00000440,759.66,5,0,7,24,0,1,588,1.0,7,1,群体B
U00000441,1755.12,50,0,9,30,0,1,693,0.0,9,0,群体A
U00000442,373.62,3,0,44,18,1,4,318,1.0,44,1,群体B
U00000443,1879.9,4,0,10,26,0,5,906,1.0,10,1,群体B
U00000444,1086.31,16,0,69,21,1,6,239,0.0,69,2,群体C
U00000445,4254.58,23,0,3,20,1,6,165,1.0,3,0,群体A
U00000446,5969.65,19,0,3,29,1,7,207,0.0,3,1,群体B
U00000447,453.81,2,2,42,28,1,1,274,0.0,44,1,群体B
U00000448,2302.37,50,0,6,28,1,3,581,0.0,6,0,群体A
U00000449,742.24,20,0,5,28,0,3,428,0.0,5,0,群体A
U00000450,986.88,3,0,6,38,0,2,644,1.0,6,1,群体B
U00000451,3698.89,6,1,25,36,0,5,403,1.0,26,1,群体B
U00000452,714.15,11,0,9,18,1,4,825,0.0,9,1,群体B
U00000453,9829.52,9,1,3,23,0,4,546,1.0,4,3,群体D
U00000454,1958.65,12,0,16,24,0,3,171,0.0,16,1,群体B
U00000455,2863.01,11,0,25,18,0,5,302,0.0,25,1,群体B
U00000456,2612.97,5,0,77,48,0,6,261,1.0,77,2,群体C
U00000457,8560.18,7,0,6,27,0,5,908,0.0,6,3,群体D
U00000458,1204.57,10,2,8,18,0,5,1012,0.0,10,1,群体B
U00000459,699.59,4,0,75,35,0,5,399,1.0,75,2,群体C
U00000460,549.32,2,0,5,28,1,7,637,1.0,5,1,群体B
U00000461,2752.91,17,0,5,20,0,3,371,1.0,5,1,群体B
U00000462,4522.94,9,0,35,32,1,4,560,0.0,35,1,群体B
U00000463,6278.96,20,0,43,34,0,4,982,0.0,43,0,群体A
U00000464,9482.14,9,0,46,32,1,2,879,1.0,46,3,群体D
U00000465,971.04,4,0,12,31,0,5,668,0.0,12,1,群体B
U00000466,3703.2,3,0,11,21,0,5,166,0.0,11,1,群体B
U00000467,5653.36,1,0,20,18,0,2,882,1.0,20,1,群体B
U00000468,1474.06,8,0,12,18,0,3,379,1.0,12,1,群体B
U00000469,1522.77,1,0,11,23,0,2,411,0.0,11,1,群体B
U00000470,2396.48,15,0,64,18,0,4,541,0.0,64,2,群体C
U00000471,1855.35,15,1,24,41,1,4,1,1.0,25,1,群体B
U00000472,1730.24,3,0,2,19,1,4,677,1.0,2,1,群体B
U00000473,2281.4,6,0,6,25,1,5,511,0.0,6,1,群体B
U00000474,2586.37,8,0,8,28,0,6,673,1.0,8,1,群体B
U00000475,153.28,3,0,31,35,0,4,483,0.0,31,1,群体B
U00000476,4088.65,47,0,27,30,1,3,178,1.0,27,0,群体A
U00000477,1363.78,3,0,25,28,0,6,262,1.0,25,1,群体B
U00000478,3264.81,42,0,9,45,0,6,868,0.0,9,0,群体A
U00000479,1500.98,32,0,9,39,0,6,1,0.0,9,0,群体A
U00000480,759.5,8,0,134,30,0,5,841,1.0,134,2,群体C
U00000481,1249.31,23,3,74,29,1,3,113,1.0,77,2,群体C
U00000482,1575.53,50,0,26,25,0,4,382,0.0,26,0,群体A
U00000483,780.02,1,0,8,32,1,1,878,1.0,8,1,群体B
U00000484,796.92,1,1,30,24,0,4,765,1.0,31,1,群体B
U00000485,1398.83,27,0,30,21,0,4,542,0.0,30,0,群体A
U00000486,4653.13,9,0,30,38,0,2,882,0.0,30,1,群体B
U00000487,2118.25,7,0,35,20,0,5,349,1.0,35,1,群体B
U00000488,855.68,4,0,33,26,1,5,565,0.0,33,1,群体B
U00000489,421.03,31,0,88,23,1,6,566,1.0,88,2,群体C
U00000490,771.14,7,0,11,26,0,4,602,0.0,11,1,群体B
U00000491,1497.06,5,0,59,28,0,5,989,1.0,59,2,群体C
U00000492,1663.26,3,0,9,27,0,1,396,0.0,9,1,群体B
U00000493,4047.91,4,0,1,19,0,3,761,0.0,1,1,群体B
U00000494,881.5,3,1,51,23,0,4,503,0.0,52,1,群体B
U00000495,1094.75,3,1,2,32,0,4,504,0.0,3,1,群体B
U00000496,939.2,22,0,13,28,0,5,885,0.0,13,0,群体A
U00000497,2330.25,4,0,1,30,1,1,618,0.0,1,1,群体B
U00000498,6220.32,8,0,7,34,0,2,446,0.0,7,1,群体B
U00000499,2407.21,9,0,11,31,0,2,703,1.0,11,1,群体B
U00000500,654.08,28,0,6,22,1,4,348,0.0,6,0,群体A
U00000501,6478.93,7,1,3,29,0,5,575,0.0,4,3,群体D
U00000502,364.0,10,0,11,29,0,6,686,1.0,11,1,群体B
U00000503,2155.83,3,0,36,18,0,4,118,0.0,36,1,群体B
U00000504,2635.04,42,0,1,18,0,3,1,0.0,1,0,群体A
U00000505,1265.64,3,0,15,30,0,7,232,0.0,15,1,群体B
U00000506,3624.54,17,0,7,22,0,6,329,1.0,7,1,群体B
U00000507,605.02,13,1,17,23,1,4,661,1.0,18,1,群体B
U00000508,723.81,22,0,29,29,1,5,717,0.0,29,0,群体A
U00000509,2892.1,23,1,76,27,0,5,1,1.0,77,2,群体C
U00000510,1344.81,4,0,8,26,0,2,847,0.0,8,1,群体B
U00000511,2037.35,10,1,5,38,1,3,690,1.0,6,1,群体B
U00000512,847.51,16,0,29,24,1,2,610,0.0,29,1,群体B
U00000513,4820.79,11,0,11,29,0,3,601,0.0,11,1,群体B
U00000514,1814.24,2,0,7,22,0,6,666,1.0,7,1,群体B
U00000515,6165.59,3,0,4,35,0,7,350,1.0,4,1,群体B
U00000516,2477.05,3,1,24,29,0,2,480,0.0,25,1,群体B
U00000517,578.84,2,0,29,41,0,2,923,1.0,29,1,群体B
U00000518,999.0,37,0,20,28,0,6,723,0.0,20,0,群体A
U00000519,3288.38,12,0,2,29,0,2,540,1.0,2,1,群体B
U00000520,1710.2,5,0,41,26,1,5,1031,1.0,41,1,群体B
U00000521,843.73,5,0,20,39,0,4,453,0.0,20,1,群体B
U00000522,2027.08,9,0,4,29,1,2,591,0.0,4,1,群体B
U00000523,965.1,8,0,1,26,0,3,1,0.0,1,1,群体B
U00000524,1457.15,11,0,1,19,0,5,261,1.0,1,1,群体B
U00000525,2382.72,7,0,10,18,0,3,921,0.0,10,1,群体B
U00000526,1878.49,18,0,2,27,0,7,740,0.0,2,1,群体B
U00000527,2119.27,11,0,13,24,1,2,720,1.0,13,1,群体B
U00000528,2712.42,7,6,27,18,0,4,469,1.0,33,1,群体B
U00000529,956.34,12,0,5,23,0,5,912,1.0,5,1,群体B
U00000530,1205.99,6,0,8,18,1,5,343,0.0,8,1,群体B
U00000531,1608.46,13,4,1,40,1,4,588,0.0,5,1,群体B
U00000532,3365.61,8,0,9,26,0,6,695,1.0,9,1,群体B
U00000533,3768.36,6,0,7,36,0,6,632,0.0,7,1,群体B
U00000534,1076.03,7,0,40,30,0,5,193,1.0,40,1,群体B
U00000535,433.22,23,0,9,35,0,3,592,0.0,9,0,群体A
U00000536,599.99,16,1,3,45,0,7,662,1.0,4,1,群体B
U00000537,1277.32,33,1,9,33,0,4,819,1.0,10,0,群体A
U00000538,4640.59,29,0,23,52,0,3,635,1.0,23,0,群体A
U00000539,7907.73,26,0,8,31,0,3,1,0.0,8,3,群体D
U00000540,2105.97,5,0,1,36,0,3,657,1.0,1,1,群体B
U00000541,3679.57,1,0,3,24,0,2,1283,0.0,3,1,群体B
U00000542,1529.18,18,0,2,18,0,2,542,0.0,2,1,群体B
U00000543,875.09,7,0,29,18,0,4,593,1.0,29,1,群体B
U00000544,786.65,10,0,17,34,1,5,1285,1.0,17,1,群体B
U00000545,648.4,7,0,4,23,0,2,778,0.0,4,1,群体B
U00000546,892.8,5,1,25,24,0,4,210,1.0,26,1,群体B
U00000547,243.41,5,0,10,24,0,4,861,0.0,10,1,群体B
U00000548,1978.26,5,0,6,21,0,6,74,0.0,6,1,群体B
U00000549,2082.56,4,0,10,40,0,4,550,0.0,10,1,群体B
U00000550,3277.41,6,0,3,19,1,2,422,1.0,3,1,群体B
U00000551,4774.05,5,0,5,30,1,1,94,0.0,5,1,群体B
U00000552,1411.76,7,0,7,30,0,5,748,1.0,7,1,群体B
U00000553,5071.46,21,1,18,18,1,7,934,1.0,19,0,群体A
U00000554,827.67,2,0,57,31,0,1,935,0.0,57,2,群体C
U00000555,1364.24,3,0,11,18,0,4,554,1.0,11,1,群体B
U00000556,1129.02,6,0,6,26,0,5,971,0.0,6,1,群体B
U00000557,1191.68,5,0,18,23,0,3,427,0.0,18,1,群体B
U00000558,786.16,15,0,1,27,0,5,515,1.0,1,1,群体B
U00000559,2154.82,3,0,21,31,0,3,902,0.0,21,1,群体B
U00000560,3546.87,8,1,1,19,0,2,951,0.0,2,1,群体B
U00000561,1603.63,13,0,21,22,0,3,523,1.0,21,1,群体B
U00000562,1181.63,7,0,1,18,1,4,946,0.0,1,1,群体B
U00000563,474.95,2,0,4,18,0,6,364,0.0,4,1,群体B
U00000564,1591.37,14,0,17,33,0,5,320,0.0,17,1,群体B
U00000565,1958.39,10,0,10,24,1,5,166,1.0,10,1,群体B
U00000566,7049.6,4,0,4,34,0,3,828,0.0,4,3,群体D
U00000567,1472.82,6,0,11,19,0,4,366,0.0,11,1,群体B
U00000568,944.94,41,0,5,20,1,6,572,0.0,5,0,群体A
U00000569,30323.77,10,0,10,35,1,5,500,0.0,10,3,群体D
U00000570,1716.49,36,0,19,28,1,4,1024,1.0,19,0,群体A
U00000571,2051.84,18,0,0,18,1,4,612,0.0,0,1,群体B
U00000572,614.12,18,0,17,22,0,4,853,0.0,17,1,群体B
U00000573,4621.2,1,0,7,33,0,4,620,0.0,7,1,群体B
U00000574,9197.61,3,1,5,25,0,3,783,1.0,6,3,群体D
U00000575,1996.2,18,2,2,36,1,2,643,1.0,4,1,群体B
U00000576,1665.45,5,0,3,18,1,3,399,0.0,3,1,群体B
U00000577,6441.36,9,1,25,36,1,6,613,0.0,26,3,群体D
U00000578,633.6,7,0,37,18,0,4,956,0.0,37,1,群体B
U00000579,218.27,4,0,7,28,1,2,496,0.0,7,1,群体B
U00000580,1529.79,3,0,9,34,1,3,639,1.0,9,1,群体B
U00000581,6087.06,14,0,30,28,0,4,328,0.0,30,1,群体B
U00000582,1111.59,12,0,1,31,1,2,365,0.0,1,1,群体B
U00000583,1787.0,8,0,11,35,1,4,959,1.0,11,1,群体B
U00000584,7127.49,44,0,45,30,0,3,137,1.0,45,0,群体A
U00000585,1279.27,20,0,23,24,1,3,613,1.0,23,0,群体A
U00000586,642.01,3,0,3,25,1,5,1,1.0,3,1,群体B
U00000587,2056.88,32,0,10,20,0,4,21,0.0,10,0,群体A
U00000588,1687.87,34,0,11,18,0,4,1014,0.0,11,0,群体A
U00000589,675.01,11,0,37,37,0,4,719,0.0,37,1,群体B
U00000590,1318.18,2,0,19,31,0,6,112,0.0,19,1,群体B
U00000591,23707.08,3,0,7,38,0,6,786,1.0,7,3,群体D
U00000592,757.71,6,1,29,31,1,3,186,0.0,30,1,群体B
U00000593,4969.64,10,0,1,24,0,5,517,0.0,1,1,群体B
U00000594,1187.47,5,2,85,18,0,1,826,1.0,87,2,群体C
U00000595,6591.2,38,4,9,22,0,3,1296,0.0,13,0,群体A
U00000596,5042.96,15,2,4,32,1,3,805,1.0,6,1,群体B
U00000597,3975.62,33,0,8,21,0,6,914,1.0,8,0,群体A
U00000598,718.37,14,0,34,37,0,5,523,1.0,34,1,群体B
U00000599,1155.36,49,1,7,24,0,2,521,1.0,8,0,群体A
U00000600,841.06,10,1,8,18,1,3,550,1.0,9,1,群体B
U00000601,5807.32,8,0,11,24,1,6,243,0.0,11,1,群体B
U00000602,3773.1,3,0,9,28,0,4,335,0.0,9,1,群体B
U00000603,2673.47,6,0,15,40,0,2,615,0.0,15,1,群体B
U00000604,711.53,16,0,51,27,0,1,474,1.0,51,1,群体B
U00000605,1274.17,6,1,6,22,0,5,730,1.0,7,1,群体B
U00000606,1039.57,15,0,11,38,0,1,643,0.0,11,1,群体B
U00000607,2297.01,45,0,12,36,0,4,569,0.0,12,0,群体A
U00000608,7660.74,4,0,6,26,0,7,345,0.0,6,3,群体D
U00000609,5021.09,2,0,1,18,1,7,556,0.0,1,1,群体B
U00000610,777.03,8,0,3,22,0,1,692,1.0,3,1,群体B
U00000611,1751.57,9,0,51,32,0,1,291,0.0,51,1,群体B
U00000612,822.55,8,0,45,36,1,7,941,1.0,45,1,群体B
U00000613,2914.59,20,0,7,28,0,4,725,0.0,7,0,群体A
U00000614,5015.46,8,0,4,26,1,4,474,1.0,4,1,群体B
U00000615,727.03,4,1,1,22,0,7,1,1.0,2,1,群体B
U00000616,1762.45,31,0,10,32,0,4,119,1.0,10,0,群体A
U00000617,8459.12,36,0,66,18,0,4,804,1.0,66,0,群体A
U00000618,3301.12,5,0,14,22,0,5,1177,0.0,14,1,群体B
U00000619,4061.81,4,0,6,37,1,5,665,1.0,6,1,群体B
U00000620,1891.6,5,0,3,34,0,4,1,0.0,3,1,群体B
U00000621,3234.31,7,0,8,38,0,4,991,1.0,8,1,群体B
U00000622,1497.75,10,0,11,21,0,2,21,0.0,11,1,群体B
U00000623,1419.86,10,2,21,18,0,6,160,1.0,23,1,群体B
U00000624,2257.58,3,3,12,38,1,1,442,0.0,15,1,群体B
U00000625,2942.52,13,2,5,32,0,2,849,0.0,7,1,群体B
U00000626,716.55,17,0,3,35,1,2,161,0.0,3,1,群体B
U00000627,494.6,4,3,21,33,1,5,502,0.0,24,1,群体B
U00000628,1635.63,0,0,53,41,0,4,731,0.0,53,1,群体B
U00000629,421.83,5,0,28,32,1,1,930,0.0,28,1,群体B
U00000630,2074.41,2,0,15,28,0,7,19,1.0,15,1,群体B
U00000631,1915.04,14,0,31,29,0,7,426,0.0,31,1,群体B
U00000632,2029.13,7,0,7,28,0,5,1165,0.0,7,1,群体B
U00000633,330.42,8,0,55,39,0,1,837,1.0,55,1,群体B
U00000634,4232.05,8,0,5,37,1,2,538,0.0,5,1,群体B
U00000635,5973.8,8,0,55,39,0,5,419,0.0,55,2,群体C
U00000636,1817.42,8,0,14,18,0,5,390,1.0,14,1,群体B
U00000637,1971.94,15,0,6,25,1,6,563,1.0,6,1,群体B
U00000638,4713.34,12,2,37,19,0,7,1,0.0,39,1,群体B
U00000639,7765.87,8,0,19,42,0,4,829,0.0,19,3,群体D
U00000640,3972.85,6,0,4,21,0,4,59,0.0,4,1,群体B
U00000641,5008.91,13,0,5,31,0,3,402,0.0,5,1,群体B
U00000642,2154.59,6,0,6,43,0,3,582,0.0,6,1,群体B
U00000643,1296.84,13,0,63,29,0,6,296,1.0,63,2,群体C
U00000644,847.98,15,0,11,24,0,4,343,0.0,11,1,群体B
U00000645,7644.76,3,0,11,28,0,6,90,1.0,11,3,群体D
U00000646,393.79,10,0,50,18,1,4,721,0.0,50,1,群体B
U00000647,943.18,4,0,8,18,1,6,686,0.0,8,1,群体B
U00000648,803.21,19,0,6,31,1,5,575,0.0,6,1,群体B
U00000649,1486.0,26,0,13,18,1,1,354,1.0,13,0,群体A
U00000650,363.94,9,1,10,26,1,5,643,1.0,11,1,群体B
U00000651,398.44,12,1,8,26,0,2,735,0.0,9,1,群体B
U00000652,1190.05,8,0,53,42,0,5,666,0.0,53,1,群体B
U00000653,1379.53,13,0,9,31,0,6,316,1.0,9,1,群体B
U00000654,1074.61,3,0,7,24,0,3,97,1.0,7,1,群体B
U00000655,1356.43,17,0,3,34,0,7,443,0.0,3,1,群体B
U00000656,912.45,13,0,11,28,0,4,677,0.0,11,1,群体B
U00000657,2015.99,4,1,27,18,0,2,799,0.0,28,1,群体B
U00000658,3289.63,3,0,1,29,0,5,480,0.0,1,1,群体B
U00000659,788.79,19,0,10,28,0,3,423,0.0,10,1,群体B
U00000660,1024.27,7,0,12,27,1,2,94,1.0,12,1,群体B
U00000661,1362.4,9,1,8,30,0,5,541,0.0,9,1,群体B
U00000662,747.1,4,2,15,35,0,5,479,0.0,17,1,群体B
U00000663,5547.13,26,9,1,30,0,1,502,0.0,10,0,群体A
U00000664,6922.97,25,0,11,18,1,3,541,1.0,11,0,群体A
U00000665,2243.62,22,1,15,18,1,7,563,1.0,16,0,群体A
U00000666,3948.98,10,0,14,24,0,5,310,0.0,14,1,群体B
U00000667,6579.05,20,0,113,23,0,5,562,1.0,113,2,群体C
U00000668,3565.28,4,1,6,29,0,4,665,0.0,7,1,群体B
U00000669,667.05,5,0,49,37,1,4,535,1.0,49,1,群体B
U00000670,5305.82,20,0,58,39,0,1,636,0.0,58,2,群体C
U00000671,3402.86,2,0,2,21,0,5,726,1.0,2,1,群体B
U00000672,445.5,17,0,3,18,0,3,669,1.0,3,1,群体B
U00000673,2210.57,7,0,20,27,1,5,389,0.0,20,1,群体B
U00000674,2476.73,27,0,10,35,0,6,660,0.0,10,0,群体A
U00000675,5406.03,12,1,101,23,0,5,420,1.0,102,2,群体C
U00000676,1943.69,14,0,29,27,0,5,168,0.0,29,1,群体B
U00000677,18177.03,19,0,15,25,1,5,613,0.0,15,3,群体D
U00000678,435.25,4,0,23,39,1,3,488,1.0,23,1,群体B
U00000679,5399.9,21,0,29,45,0,2,462,1.0,29,0,群体A
U00000680,337.97,9,1,34,32,1,4,1013,0.0,35,1,群体B
U00000681,2216.61,4,0,2,32,0,3,245,0.0,2,1,群体B
U00000682,1907.73,7,0,16,18,1,3,526,0.0,16,1,群体B
U00000683,3766.36,7,0,1,23,0,7,725,1.0,1,1,群体B
U00000684,2928.18,13,0,6,34,0,3,661,0.0,6,1,群体B
U00000685,1269.34,5,1,10,30,0,4,162,1.0,11,1,群体B
U00000686,870.51,2,1,18,31,1,5,806,0.0,19,1,群体B
U00000687,1352.22,16,0,8,18,0,4,187,1.0,8,1,群体B
U00000688,5202.13,11,0,4,18,1,5,593,1.0,4,1,群体B
U00000689,708.72,1,3,15,42,0,4,470,0.0,18,1,群体B
U00000690,2759.26,9,2,2,25,0,3,1,0.0,4,1,群体B
U00000691,1148.27,5,0,31,18,1,4,496,1.0,31,1,群体B
U00000692,1094.87,25,0,21,26,0,6,84,0.0,21,0,群体A
U00000693,9126.5,8,0,15,18,1,2,919,0.0,15,3,群体D
U00000694,1903.88,1,0,17,18,0,4,989,0.0,17,1,群体B
U00000695,4389.61,14,0,16,21,1,6,1,0.0,16,1,群体B
U00000696,359.25,4,0,0,18,0,1,393,0.0,0,1,群体B
U00000697,3972.37,10,2,13,18,1,3,199,0.0,15,1,群体B
U00000698,823.7,5,0,5,33,0,7,1,1.0,5,1,群体B
U00000699,3131.49,17,3,27,22,0,3,630,0.0,30,1,群体B
U00000700,2528.67,15,0,16,34,1,7,1,0.0,16,1,群体B
U00000701,3953.92,10,0,9,27,1,5,671,0.0,9,1,群体B
U00000702,934.2,35,1,11,18,1,2,192,1.0,12,0,群体A
U00000703,2621.56,7,0,20,26,1,3,590,0.0,20,1,群体B
U00000704,1306.86,8,0,20,38,0,6,1,1.0,20,1,群体B
U00000705,2716.59,13,0,22,26,0,4,715,1.0,22,1,群体B
U00000706,3059.6,1,0,8,21,1,5,136,1.0,8,1,群体B
U00000707,2661.7,2,0,5,18,0,3,804,0.0,5,1,群体B
U00000708,1460.8,7,0,8,22,0,4,322,0.0,8,1,群体B
U00000709,2888.77,5,4,78,18,1,6,379,1.0,82,2,群体C
U00000710,3537.07,3,11,21,23,0,1,823,0.0,32,1,群体B
U00000711,5110.55,8,0,5,18,0,5,935,0.0,5,1,群体B
U00000712,1286.85,2,0,5,18,1,6,726,0.0,5,1,群体B
U00000713,311.17,25,0,59,31,0,2,938,1.0,59,0,群体A
U00000714,1137.85,2,0,26,28,0,3,115,0.0,26,1,群体B
U00000715,842.63,10,0,26,24,0,7,260,1.0,26,1,群体B
U00000716,733.31,13,0,19,18,1,5,440,0.0,19,1,群体B
U00000717,1779.24,6,2,5,40,0,4,963,0.0,7,1,群体B
U00000718,1946.93,47,0,3,44,1,4,468,1.0,3,0,群体A
U00000719,700.45,19,0,13,18,0,4,1,0.0,13,1,群体B
U00000720,1215.35,5,0,8,33,0,5,286,1.0,8,1,群体B
U00000721,1869.14,9,0,14,18,0,5,1,1.0,14,1,群体B
U00000722,3871.26,5,7,14,31,1,7,973,1.0,21,1,群体B
U00000723,4907.73,36,0,16,18,1,6,830,1.0,16,0,群体A
U00000724,3713.42,2,0,31,22,0,6,452,1.0,31,1,群体B
U00000725,3289.84,25,3,8,28,0,3,738,0.0,11,0,群体A
U00000726,3497.49,6,0,40,30,1,3,789,1.0,40,1,群体B
U00000727,4371.73,9,0,6,18,0,4,709,1.0,6,1,群体B
U00000728,3721.41,9,5,57,31,0,3,1024,0.0,62,2,群体C
U00000729,3275.18,7,3,14,26,0,3,543,0.0,17,1,群体B
U00000730,295.41,6,0,25,18,0,5,443,1.0,25,1,群体B
U00000731,2629.86,35,1,4,18,0,5,407,1.0,5,0,群体A
U00000732,4042.36,21,0,5,40,0,4,346,1.0,5,0,群体A
U00000733,8329.18,4,0,5,28,1,4,742,0.0,5,3,群体D
U00000734,1072.02,3,1,30,23,1,6,666,0.0,31,1,群体B
U00000735,1600.14,4,1,1,18,0,4,1,1.0,2,1,群体B
U00000736,5960.28,18,0,5,22,0,4,608,1.0,5,1,群体B
U00000737,1999.9,3,0,35,28,0,4,615,0.0,35,1,群体B
U00000738,1600.31,21,1,16,30,1,3,972,0.0,17,0,群体A
U00000739,10325.97,11,0,6,28,0,6,453,0.0,6,3,群体D
U00000740,989.24,13,0,22,21,0,3,698,0.0,22,1,群体B
U00000741,3677.69,7,1,28,18,0,2,524,0.0,29,1,群体B
U00000742,2798.28,6,7,2,26,1,5,561,1.0,9,1,群体B
U00000743,2206.68,4,0,79,26,1,4,837,0.0,79,2,群体C
U00000744,726.65,11,0,8,19,0,5,400,0.0,8,1,群体B
U00000745,4181.49,3,1,16,25,0,3,630,1.0,17,1,群体B
U00000746,3150.34,4,5,3,27,0,6,326,0.0,8,1,群体B
U00000747,1520.79,20,0,1,29,0,6,304,0.0,1,0,群体A
U00000748,2687.98,3,1,8,33,0,5,373,1.0,9,1,群体B
U00000749,2217.19,3,1,16,18,0,4,879,0.0,17,1,群体B
U00000750,5736.44,7,3,20,30,0,3,834,0.0,23,1,群体B
U00000751,547.95,9,1,9,18,0,6,882,0.0,10,1,群体B
U00000752,324.62,8,0,49,18,0,3,771,0.0,49,1,群体B
U00000753,1446.76,9,2,1,35,1,6,459,1.0,3,1,群体B
U00000754,570.63,18,0,35,18,0,4,427,0.0,35,1,群体B
U00000755,5985.73,7,2,13,34,1,3,694,0.0,15,1,群体B
U00000756,1492.15,8,0,9,22,0,4,513,1.0,9,1,群体B
U00000757,1820.24,5,9,2,39,0,4,597,1.0,11,1,群体B
U00000758,2229.44,8,0,19,18,0,3,453,0.0,19,1,群体B
U00000759,3463.41,4,1,1,26,1,6,238,0.0,2,1,群体B
U00000760,3410.49,3,0,18,18,0,1,341,1.0,18,1,群体B
U00000761,459.96,8,0,9,27,0,4,791,0.0,9,1,群体B
U00000762,978.48,4,0,22,18,1,5,1148,0.0,22,1,群体B
U00000763,4898.62,7,0,7,24,0,2,360,1.0,7,1,群体B
U00000764,3517.86,16,0,6,19,0,4,761,0.0,6,1,群体B
U00000765,696.87,2,0,2,41,0,4,361,1.0,2,1,群体B
U00000766,1837.41,30,0,14,23,1,4,430,1.0,14,0,群体A
U00000767,4209.97,15,0,9,40,0,7,837,0.0,9,1,群体B
U00000768,1710.46,7,0,10,18,0,4,338,0.0,10,1,群体B
U00000769,544.15,9,0,16,18,0,5,58,0.0,16,1,群体B
U00000770,8234.84,5,2,8,33,0,4,586,0.0,10,3,群体D
U00000771,835.93,4,0,14,18,0,5,348,0.0,14,1,群体B
U00000772,6053.62,2,0,7,35,0,7,1118,1.0,7,1,群体B
U00000773,2225.77,7,0,51,25,0,5,485,1.0,51,1,群体B
U00000774,550.92,4,0,11,31,1,3,547,0.0,11,1,群体B
U00000775,834.8,3,0,8,34,1,6,896,1.0,8,1,群体B
U00000776,417.56,13,0,19,44,0,3,453,0.0,19,1,群体B
U00000777,1848.44,9,0,10,35,1,5,571,0.0,10,1,群体B
